DATAFLOW,BUILDINGS: Buildings,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_BUILDINGS_2: Note Buildings 2,NOTE_BUILDINGS_1: Note Buildings 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1972,16,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1973,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1974,25,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1975,19,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1976,17,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1977,15,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1978,11,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1979,14,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1980,18,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1981,15,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1982,25,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1983,30,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1984,31,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1985,39,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1986,20,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1987,18,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1988,32,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1989,29,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1990,25,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1991,29,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1992,39,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1993,30,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1994,19,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1995,27,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1996,22,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1997,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1998,29,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,1999,29,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2000,26,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2001,33,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2002,31,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2003,33,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2004,15,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2005,18,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2006,28,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2007,13,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL05: Commercial buildings,A: Annual,2008,22,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
